,날짜,행정구역,항목,미세먼지배출량
2779,2015,제주특별자치도,도로이동오염원,147891.0
2780,2015,제주특별자치도,비도로이동오염원,277533.0
2781,2015,제주특별자치도,폐기물처리,1837.0
2782,2015,제주특별자치도,기타 면오염원,3684.0
2783,2015,제주특별자치도,비산먼지,2915248.0
2784,2015,제주특별자치도,생물성 연소,197503.0
2785,2015,바다,배출원대분류 합계,3055361.0
2786,2015,바다,비도로이동오염원,3055361.0
2787,2015,수도권,배출원대분류 합계,50602316.0
2788,2015,수도권,에너지산업 연소,747389.0
2789,2015,수도권,비산업 연소,515266.0
2790,2015,수도권,제조업 연소,1090821.0
2791,2015,수도권,생산공정,322083.0
2792,2015,수도권,도로이동오염원,3147486.0
2793,2015,수도권,비도로이동오염원,4104834.0
2794,2015,수도권,폐기물처리,64680.0
2795,2015,수도권,기타 면오염원,121686.0
2796,2015,수도권,비산먼지,38216553.0
2797,2015,수도권,생물성 연소,2271518.0
2798,2015,수도권 대기관리권역,배출원대분류 합계,44772903.0
2799,2015,수도권 대기관리권역,에너지산업 연소,709820.0
2800,2015,수도권 대기관리권역,비산업 연소,465530.0
2801,2015,수도권 대기관리권역,제조업 연소,1078780.0
2802,2015,수도권 대기관리권역,생산공정,281670.0
2803,2015,수도권 대기관리권역,도로이동오염원,2714925.0
2804,2015,수도권 대기관리권역,비도로이동오염원,3841311.0
2805,2015,수도권 대기관리권역,폐기물처리,61595.0
2806,2015,수도권 대기관리권역,기타 면오염원,99935.0
2807,2015,수도권 대기관리권역,비산먼지,34050641.0
2808,2015,수도권 대기관리권역,생물성 연소,1468695.0
2809,2015,부산 대기관리 규제지역,배출원대분류 합계,6403287.0
2810,2015,부산 대기관리 규제지역,에너지산업 연소,48853.0
2811,2015,부산 대기관리 규제지역,비산업 연소,66864.0
2812,2015,부산 대기관리 규제지역,제조업 연소,256168.0
2813,2015,부산 대기관리 규제지역,생산공정,14537.0
2814,2015,부산 대기관리 규제지역,도로이동오염원,308356.0
2815,2015,부산 대기관리 규제지역,비도로이동오염원,1275648.0
2816,2015,부산 대기관리 규제지역,폐기물처리,6591.0
2817,2015,부산 대기관리 규제지역,기타 면오염원,12687.0
2818,2015,부산 대기관리 규제지역,비산먼지,4335666.0
2819,2015,부산 대기관리 규제지역,생물성 연소,77915.0
2820,2015,대구 대기관리 규제지역,배출원대분류 합계,3252477.0
2821,2015,대구 대기관리 규제지역,에너지산업 연소,32928.0
2822,2015,대구 대기관리 규제지역,비산업 연소,47638.0
2823,2015,대구 대기관리 규제지역,제조업 연소,678930.0
2824,2015,대구 대기관리 규제지역,생산공정,849.0
2825,2015,대구 대기관리 규제지역,도로이동오염원,334066.0
2826,2015,대구 대기관리 규제지역,비도로이동오염원,140891.0
2827,2015,대구 대기관리 규제지역,폐기물처리,3406.0
2828,2015,대구 대기관리 규제지역,기타 면오염원,9802.0
2829,2015,대구 대기관리 규제지역,비산먼지,1912034.0
2830,2015,대구 대기관리 규제지역,생물성 연소,91934.0
2831,2015,광양 특별 대책지역,배출원대분류 합계,22340402.0
2832,2015,광양 특별 대책지역,에너지산업 연소,255636.0
2833,2015,광양 특별 대책지역,비산업 연소,34994.0
2834,2015,광양 특별 대책지역,제조업 연소,18283236.0
2835,2015,광양 특별 대책지역,생산공정,2385919.0
2836,2015,광양 특별 대책지역,도로이동오염원,98295.0
2837,2015,광양 특별 대책지역,비도로이동오염원,55775.0
2838,2015,광양 특별 대책지역,폐기물처리,6782.0
2839,2015,광양 특별 대책지역,기타 면오염원,3245.0
2840,2015,광양 특별 대책지역,비산먼지,1106340.0
2841,2015,광양 특별 대책지역,생물성 연소,110181.0
2842,2016,전국,배출원대분류 합계,233085216.0
2843,2016,전국,에너지산업 연소,3951255.0
2844,2016,전국,비산업 연소,1467617.0
2845,2016,전국,제조업 연소,71794097.0
2846,2016,전국,생산공정,6731028.0
2847,2016,전국,도로이동오염원,10596060.0
2848,2016,전국,비도로이동오염원,15587521.0
2849,2016,전국,폐기물처리,294927.0
2850,2016,전국,기타 면오염원,305544.0
2851,2016,전국,비산먼지,107734615.0
2852,2016,전국,생물성 연소,14622552.0
2853,2016,서울특별시,배출원대분류 합계,8570515.0
2854,2016,서울특별시,에너지산업 연소,6444.0
2855,2016,서울특별시,비산업 연소,204948.0
2856,2016,서울특별시,제조업 연소,944.0
2857,2016,서울특별시,도로이동오염원,575899.0
2858,2016,서울특별시,비도로이동오염원,671650.0
2859,2016,서울특별시,폐기물처리,14558.0
2860,2016,서울특별시,기타 면오염원,39416.0
2861,2016,서울특별시,비산먼지,6946046.0
2862,2016,서울특별시,생물성 연소,110610.0
2863,2016,부산광역시,배출원대분류 합계,6903205.0
2864,2016,부산광역시,에너지산업 연소,59350.0
2865,2016,부산광역시,비산업 연소,65136.0
2866,2016,부산광역시,제조업 연소,198233.0
2867,2016,부산광역시,생산공정,15978.0
2868,2016,부산광역시,도로이동오염원,309041.0
2869,2016,부산광역시,비도로이동오염원,1344324.0
2870,2016,부산광역시,폐기물처리,12754.0
2871,2016,부산광역시,기타 면오염원,13538.0
2872,2016,부산광역시,비산먼지,4813948.0
2873,2016,부산광역시,생물성 연소,70904.0
2874,2016,대구광역시,배출원대분류 합계,4018715.0
2875,2016,대구광역시,에너지산업 연소,34850.0
2876,2016,대구광역시,비산업 연소,49291.0
2877,2016,대구광역시,제조업 연소,720418.0
2878,2016,대구광역시,생산공정,856.0
2879,2016,대구광역시,도로이동오염원,409787.0
2880,2016,대구광역시,비도로이동오염원,194939.0
2881,2016,대구광역시,폐기물처리,5539.0
2882,2016,대구광역시,기타 면오염원,10641.0
2883,2016,대구광역시,비산먼지,2471470.0
2884,2016,대구광역시,생물성 연소,120925.0
2885,2016,인천광역시,배출원대분류 합계,6306482.0
2886,2016,인천광역시,에너지산업 연소,419543.0
2887,2016,인천광역시,비산업 연소,39541.0
2888,2016,인천광역시,제조업 연소,100602.0
2889,2016,인천광역시,생산공정,208544.0
2890,2016,인천광역시,도로이동오염원,332976.0
2891,2016,인천광역시,비도로이동오염원,524981.0
2892,2016,인천광역시,폐기물처리,9945.0
2893,2016,인천광역시,기타 면오염원,12203.0
2894,2016,인천광역시,비산먼지,4532449.0
2895,2016,인천광역시,생물성 연소,125697.0
2896,2016,광주광역시,배출원대분류 합계,1955128.0
2897,2016,광주광역시,에너지산업 연소,2484.0
2898,2016,광주광역시,비산업 연소,24834.0
2899,2016,광주광역시,제조업 연소,2573.0
2900,2016,광주광역시,생산공정,1133.0
2901,2016,광주광역시,도로이동오염원,149980.0
2902,2016,광주광역시,비도로이동오염원,142425.0
2903,2016,광주광역시,폐기물처리,2340.0
2904,2016,광주광역시,기타 면오염원,5835.0
2905,2016,광주광역시,비산먼지,1537842.0
2906,2016,광주광역시,생물성 연소,85681.0
2907,2016,대전광역시,배출원대분류 합계,1616379.0
2908,2016,대전광역시,에너지산업 연소,4433.0
2909,2016,대전광역시,비산업 연소,29804.0
2910,2016,대전광역시,제조업 연소,793.0
2911,2016,대전광역시,생산공정,473.0
2912,2016,대전광역시,도로이동오염원,216816.0
2913,2016,대전광역시,비도로이동오염원,107569.0
2914,2016,대전광역시,폐기물처리,6554.0
2915,2016,대전광역시,기타 면오염원,6487.0
2916,2016,대전광역시,비산먼지,1158611.0
2917,2016,대전광역시,생물성 연소,84838.0
2918,2016,울산광역시,배출원대분류 합계,4738522.0
2919,2016,울산광역시,에너지산업 연소,163722.0
2920,2016,울산광역시,비산업 연소,42714.0
2921,2016,울산광역시,제조업 연소,998977.0
2922,2016,울산광역시,생산공정,830528.0
2923,2016,울산광역시,도로이동오염원,219372.0
2924,2016,울산광역시,비도로이동오염원,627386.0
2925,2016,울산광역시,폐기물처리,84113.0
2926,2016,울산광역시,기타 면오염원,5675.0
2927,2016,울산광역시,비산먼지,1666657.0
2928,2016,울산광역시,생물성 연소,99379.0
2929,2016,세종특별자치시,배출원대분류 합계,1434054.0
2930,2016,세종특별자치시,에너지산업 연소,17850.0
2931,2016,세종특별자치시,비산업 연소,3536.0
2932,2016,세종특별자치시,제조업 연소,2716.0
2933,2016,세종특별자치시,생산공정,2740.0
2934,2016,세종특별자치시,도로이동오염원,56286.0
2935,2016,세종특별자치시,비도로이동오염원,163161.0
2936,2016,세종특별자치시,폐기물처리,2573.0
2937,2016,세종특별자치시,기타 면오염원,1852.0
2938,2016,세종특별자치시,비산먼지,1102651.0
2939,2016,세종특별자치시,생물성 연소,80689.0
2940,2016,경기도,배출원대분류 합계,32899631.0
2941,2016,경기도,에너지산업 연소,312389.0
2942,2016,경기도,비산업 연소,233333.0
2943,2016,경기도,제조업 연소,1001125.0
2944,2016,경기도,생산공정,60359.0
2945,2016,경기도,도로이동오염원,2583142.0
2946,2016,경기도,비도로이동오염원,2609938.0
2947,2016,경기도,폐기물처리,43078.0
2948,2016,경기도,기타 면오염원,67092.0
2949,2016,경기도,비산먼지,23986237.0
2950,2016,경기도,생물성 연소,2002938.0
2951,2016,강원도,배출원대분류 합계,9629491.0
2952,2016,강원도,에너지산업 연소,122962.0
2953,2016,강원도,비산업 연소,129615.0
2954,2016,강원도,제조업 연소,1184181.0
2955,2016,강원도,생산공정,111358.0
2956,2016,강원도,도로이동오염원,500376.0
2957,2016,강원도,비도로이동오염원,506579.0
2958,2016,강원도,폐기물처리,3381.0
2959,2016,강원도,기타 면오염원,19650.0
2960,2016,강원도,비산먼지,5478144.0
2961,2016,강원도,생물성 연소,1573245.0
2962,2016,충청북도,배출원대분류 합계,9591219.0
2963,2016,충청북도,에너지산업 연소,6265.0
2964,2016,충청북도,비산업 연소,86945.0
2965,2016,충청북도,제조업 연소,991042.0
2966,2016,충청북도,생산공정,96145.0
2967,2016,충청북도,도로이동오염원,757325.0
2968,2016,충청북도,비도로이동오염원,345992.0
2969,2016,충청북도,폐기물처리,19028.0
2970,2016,충청북도,기타 면오염원,16899.0
2971,2016,충청북도,비산먼지,5710340.0
2972,2016,충청북도,생물성 연소,1561237.0
2973,2016,충청남도,배출원대분류 합계,38378848.0
2974,2016,충청남도,에너지산업 연소,1590816.0
2975,2016,충청남도,비산업 연소,82306.0
2976,2016,충청남도,제조업 연소,23680842.0
2977,2016,충청남도,생산공정,1303330.0
2978,2016,충청남도,도로이동오염원,833903.0
2979,2016,충청남도,비도로이동오염원,821331.0
2980,2016,충청남도,폐기물처리,14892.0
2981,2016,충청남도,기타 면오염원,17403.0
2982,2016,충청남도,비산먼지,8614499.0
2983,2016,충청남도,생물성 연소,1419528.0
2984,2016,전라북도,배출원대분류 합계,10327918.0
2985,2016,전라북도,에너지산업 연소,59446.0
2986,2016,전라북도,비산업 연소,72958.0
2987,2016,전라북도,제조업 연소,46998.0
2988,2016,전라북도,생산공정,33497.0
2989,2016,전라북도,도로이동오염원,595472.0
2990,2016,전라북도,비도로이동오염원,460744.0
2991,2016,전라북도,폐기물처리,26402.0
2992,2016,전라북도,기타 면오염원,12235.0
2993,2016,전라북도,비산먼지,7733224.0
2994,2016,전라북도,생물성 연소,1286943.0
2995,2016,전라남도,배출원대분류 합계,29095759.0
2996,2016,전라남도,에너지산업 연소,262348.0
2997,2016,전라남도,비산업 연소,109865.0
2998,2016,전라남도,제조업 연소,13496165.0
2999,2016,전라남도,생산공정,2299833.0
3000,2016,전라남도,도로이동오염원,588952.0
3001,2016,전라남도,비도로이동오염원,1416886.0
3002,2016,전라남도,폐기물처리,21363.0
3003,2016,전라남도,기타 면오염원,15155.0
3004,2016,전라남도,비산먼지,9459678.0
3005,2016,전라남도,생물성 연소,1425513.0
3006,2016,경상북도,배출원대분류 합계,46290439.0
3007,2016,경상북도,에너지산업 연소,30226.0
3008,2016,경상북도,비산업 연소,183708.0
3009,2016,경상북도,제조업 연소,28702301.0
3010,2016,경상북도,생산공정,1709861.0
3011,2016,경상북도,도로이동오염원,1243960.0
3012,2016,경상북도,비도로이동오염원,908985.0
3013,2016,경상북도,폐기물처리,11693.0
3014,2016,경상북도,기타 면오염원,34876.0
3015,2016,경상북도,비산먼지,10281831.0
3016,2016,경상북도,생물성 연소,3182997.0
3017,2016,경상남도,배출원대분류 합계,14024178.0
3018,2016,경상남도,에너지산업 연소,835461.0
3019,2016,경상남도,비산업 연소,89230.0
3020,2016,경상남도,제조업 연소,665560.0
3021,2016,경상남도,생산공정,56170.0
3022,2016,경상남도,도로이동오염원,1053671.0
3023,2016,경상남도,비도로이동오염원,1078334.0
3024,2016,경상남도,폐기물처리,13600.0
3025,2016,경상남도,기타 면오염원,23088.0
3026,2016,경상남도,비산먼지,9017157.0
3027,2016,경상남도,생물성 연소,1191904.0
3028,2016,제주특별자치도,배출원대분류 합계,4025641.0
3029,2016,제주특별자치도,에너지산업 연소,22666.0
3030,2016,제주특별자치도,비산업 연소,19852.0
3031,2016,제주특별자치도,제조업 연소,628.0
3032,2016,제주특별자치도,생산공정,224.0
3033,2016,제주특별자치도,도로이동오염원,169099.0
3034,2016,제주특별자치도,비도로이동오염원,383204.0
3035,2016,제주특별자치도,폐기물처리,3112.0
3036,2016,제주특별자치도,기타 면오염원,3501.0
3037,2016,제주특별자치도,비산먼지,3223831.0
3038,2016,제주특별자치도,생물성 연소,199524.0
3039,2016,바다,배출원대분류 합계,3279093.0
3040,2016,바다,비도로이동오염원,3279093.0
3041,2016,수도권,배출원대분류 합계,47776628.0
3042,2016,수도권,에너지산업 연소,738376.0
3043,2016,수도권,비산업 연소,477822.0
3044,2016,수도권,제조업 연소,1102671.0
3045,2016,수도권,생산공정,268903.0
3046,2016,수도권,도로이동오염원,3492018.0
3047,2016,수도권,비도로이동오염원,3806569.0
3048,2016,수도권,폐기물처리,67581.0
3049,2016,수도권,기타 면오염원,118710.0
3050,2016,수도권,비산먼지,35464732.0
3051,2016,수도권,생물성 연소,2239245.0
3052,2016,수도권 대기관리권역,배출원대분류 합계,46283208.0
3053,2016,수도권 대기관리권역,에너지산업 연소,738376.0
3054,2016,수도권 대기관리권역,비산업 연소,462749.0
3055,2016,수도권 대기관리권역,제조업 연소,1100588.0
3056,2016,수도권 대기관리권역,생산공정,268890.0
3057,2016,수도권 대기관리권역,도로이동오염원,3412145.0
3058,2016,수도권 대기관리권역,비도로이동오염원,3745377.0
3059,2016,수도권 대기관리권역,폐기물처리,66457.0
3060,2016,수도권 대기관리권역,기타 면오염원,112961.0
3061,2016,수도권 대기관리권역,비산먼지,34420419.0
3062,2016,수도권 대기관리권역,생물성 연소,1955246.0
3063,2016,부산 대기관리 규제지역,배출원대분류 합계,6881814.0
3064,2016,부산 대기관리 규제지역,에너지산업 연소,59348.0
3065,2016,부산 대기관리 규제지역,비산업 연소,66747.0
3066,2016,부산 대기관리 규제지역,제조업 연소,202087.0
3067,2016,부산 대기관리 규제지역,생산공정,15855.0
3068,2016,부산 대기관리 규제지역,도로이동오염원,315978.0
3069,2016,부산 대기관리 규제지역,비도로이동오염원,1360086.0
3070,2016,부산 대기관리 규제지역,폐기물처리,12893.0
3071,2016,부산 대기관리 규제지역,기타 면오염원,13969.0
3072,2016,부산 대기관리 규제지역,비산먼지,4766841.0
3073,2016,부산 대기관리 규제지역,생물성 연소,68009.0
3074,2016,대구 대기관리 규제지역,배출원대분류 합계,3461933.0
3075,2016,대구 대기관리 규제지역,에너지산업 연소,34668.0
3076,2016,대구 대기관리 규제지역,비산업 연소,43622.0
3077,2016,대구 대기관리 규제지역,제조업 연소,717564.0
3078,2016,대구 대기관리 규제지역,생산공정,551.0
3079,2016,대구 대기관리 규제지역,도로이동오염원,345322.0
3080,2016,대구 대기관리 규제지역,비도로이동오염원,163040.0
3081,2016,대구 대기관리 규제지역,폐기물처리,1630.0
3082,2016,대구 대기관리 규제지역,기타 면오염원,9331.0
3083,2016,대구 대기관리 규제지역,비산먼지,2058588.0
3084,2016,대구 대기관리 규제지역,생물성 연소,87620.0
3085,2016,광양 특별 대책지역,배출원대분류 합계,17520230.0
3086,2016,광양 특별 대책지역,에너지산업 연소,262112.0
3087,2016,광양 특별 대책지역,비산업 연소,43374.0
3088,2016,광양 특별 대책지역,제조업 연소,13468675.0
3089,2016,광양 특별 대책지역,생산공정,2299060.0
3090,2016,광양 특별 대책지역,도로이동오염원,109573.0
3091,2016,광양 특별 대책지역,비도로이동오염원,64997.0
3092,2016,광양 특별 대책지역,폐기물처리,12502.0
3093,2016,광양 특별 대책지역,기타 면오염원,2893.0
3094,2016,광양 특별 대책지역,비산먼지,1153346.0
3095,2016,광양 특별 대책지역,생물성 연소,103700.0
3096,2017,전국,배출원대분류 합계,218475782.0
3097,2017,전국,에너지산업 연소,3829218.0
3098,2017,전국,비산업 연소,1373977.0
3099,2017,전국,제조업 연소,55872498.0
3100,2017,전국,생산공정,6758657.0
3101,2017,전국,도로이동오염원,9473010.0
3102,2017,전국,비도로이동오염원,16194116.0
3103,2017,전국,폐기물처리,274107.0
3104,2017,전국,기타 면오염원,430768.0
3105,2017,전국,비산먼지,109931881.0
3106,2017,전국,생물성 연소,14337551.0
3107,2017,서울특별시,배출원대분류 합계,10552663.0
3108,2017,서울특별시,에너지산업 연소,7768.0
3109,2017,서울특별시,비산업 연소,182048.0
3110,2017,서울특별시,제조업 연소,980.0
3111,2017,서울특별시,도로이동오염원,546848.0
3112,2017,서울특별시,비도로이동오염원,934197.0
3113,2017,서울특별시,폐기물처리,10402.0
3114,2017,서울특별시,기타 면오염원,36763.0
3115,2017,서울특별시,비산먼지,8716136.0
3116,2017,서울특별시,생물성 연소,117520.0
3117,2017,부산광역시,배출원대분류 합계,6957558.0
3118,2017,부산광역시,에너지산업 연소,50823.0
3119,2017,부산광역시,비산업 연소,56678.0
3120,2017,부산광역시,제조업 연소,204226.0
3121,2017,부산광역시,생산공정,18866.0
3122,2017,부산광역시,도로이동오염원,303622.0
3123,2017,부산광역시,비도로이동오염원,1433529.0
3124,2017,부산광역시,폐기물처리,9198.0
3125,2017,부산광역시,기타 면오염원,15976.0
3126,2017,부산광역시,비산먼지,4785195.0
3127,2017,부산광역시,생물성 연소,79445.0
3128,2017,대구광역시,배출원대분류 합계,3695588.0
3129,2017,대구광역시,에너지산업 연소,33857.0
3130,2017,대구광역시,비산업 연소,50962.0
3131,2017,대구광역시,제조업 연소,708091.0
3132,2017,대구광역시,생산공정,183.0
3133,2017,대구광역시,도로이동오염원,334592.0
3134,2017,대구광역시,비도로이동오염원,124207.0
3135,2017,대구광역시,폐기물처리,8228.0
3136,2017,대구광역시,기타 면오염원,9940.0
3137,2017,대구광역시,비산먼지,2305060.0
3138,2017,대구광역시,생물성 연소,120467.0
3139,2017,인천광역시,배출원대분류 합계,9676489.0
3140,2017,인천광역시,에너지산업 연소,396518.0
3141,2017,인천광역시,비산업 연소,38851.0
3142,2017,인천광역시,제조업 연소,15947.0
3143,2017,인천광역시,생산공정,195653.0
3144,2017,인천광역시,도로이동오염원,352405.0
3145,2017,인천광역시,비도로이동오염원,1140771.0
3146,2017,인천광역시,폐기물처리,9783.0
3147,2017,인천광역시,기타 면오염원,10365.0
3148,2017,인천광역시,비산먼지,7385269.0
3149,2017,인천광역시,생물성 연소,130928.0
3150,2017,광주광역시,배출원대분류 합계,2054415.0
3151,2017,광주광역시,에너지산업 연소,2701.0
3152,2017,광주광역시,비산업 연소,23996.0
3153,2017,광주광역시,제조업 연소,2428.0
3154,2017,광주광역시,생산공정,831.0
3155,2017,광주광역시,도로이동오염원,147341.0
3156,2017,광주광역시,비도로이동오염원,161599.0
3157,2017,광주광역시,폐기물처리,1475.0
3158,2017,광주광역시,기타 면오염원,5674.0
3159,2017,광주광역시,비산먼지,1627788.0
3160,2017,광주광역시,생물성 연소,80582.0
3161,2017,대전광역시,배출원대분류 합계,1702262.0
3162,2017,대전광역시,에너지산업 연소,4212.0
3163,2017,대전광역시,비산업 연소,25983.0
3164,2017,대전광역시,제조업 연소,731.0
3165,2017,대전광역시,생산공정,554.0
3166,2017,대전광역시,도로이동오염원,198299.0
3167,2017,대전광역시,비도로이동오염원,115638.0
3168,2017,대전광역시,폐기물처리,7204.0
3169,2017,대전광역시,기타 면오염원,6913.0
3170,2017,대전광역시,비산먼지,1253392.0
3171,2017,대전광역시,생물성 연소,89337.0
3172,2017,울산광역시,배출원대분류 합계,4021668.0
3173,2017,울산광역시,에너지산업 연소,110502.0
3174,2017,울산광역시,비산업 연소,35235.0
3175,2017,울산광역시,제조업 연소,862097.0
3176,2017,울산광역시,생산공정,789465.0
3177,2017,울산광역시,도로이동오염원,190910.0
3178,2017,울산광역시,비도로이동오염원,550012.0
3179,2017,울산광역시,폐기물처리,69768.0
3180,2017,울산광역시,기타 면오염원,7921.0
3181,2017,울산광역시,비산먼지,1302801.0
3182,2017,울산광역시,생물성 연소,102957.0
3183,2017,세종특별자치시,배출원대분류 합계,1113356.0
3184,2017,세종특별자치시,에너지산업 연소,19430.0
3185,2017,세종특별자치시,비산업 연소,3461.0
3186,2017,세종특별자치시,제조업 연소,2880.0
3187,2017,세종특별자치시,생산공정,541.0
3188,2017,세종특별자치시,도로이동오염원,59409.0
3189,2017,세종특별자치시,비도로이동오염원,109102.0
3190,2017,세종특별자치시,폐기물처리,3097.0
3191,2017,세종특별자치시,기타 면오염원,1936.0
3192,2017,세종특별자치시,비산먼지,835959.0
3193,2017,세종특별자치시,생물성 연소,77541.0
3194,2017,경기도,배출원대분류 합계,31409303.0
3195,2017,경기도,에너지산업 연소,313900.0
3196,2017,경기도,비산업 연소,220337.0
3197,2017,경기도,제조업 연소,1053021.0
3198,2017,경기도,생산공정,45295.0
3199,2017,경기도,도로이동오염원,2252756.0
3200,2017,경기도,비도로이동오염원,2185786.0
3201,2017,경기도,폐기물처리,42683.0
3202,2017,경기도,기타 면오염원,65773.0
3203,2017,경기도,비산먼지,23259321.0
3204,2017,경기도,생물성 연소,1970430.0
3205,2017,강원도,배출원대분류 합계,9685976.0
3206,2017,강원도,에너지산업 연소,181263.0
3207,2017,강원도,비산업 연소,115930.0
3208,2017,강원도,제조업 연소,1006684.0
3209,2017,강원도,생산공정,115710.0
3210,2017,강원도,도로이동오염원,475943.0
3211,2017,강원도,비도로이동오염원,604572.0
3212,2017,강원도,폐기물처리,3739.0
3213,2017,강원도,기타 면오염원,144770.0
3214,2017,강원도,비산먼지,5508569.0
3215,2017,강원도,생물성 연소,1528795.0
3216,2017,충청북도,배출원대분류 합계,9587508.0
3217,2017,충청북도,에너지산업 연소,6205.0
3218,2017,충청북도,비산업 연소,78797.0
3219,2017,충청북도,제조업 연소,988684.0
3220,2017,충청북도,생산공정,96065.0
3221,2017,충청북도,도로이동오염원,625352.0
3222,2017,충청북도,비도로이동오염원,359113.0
3223,2017,충청북도,폐기물처리,15060.0
3224,2017,충청북도,기타 면오염원,10369.0
3225,2017,충청북도,비산먼지,5882585.0
3226,2017,충청북도,생물성 연소,1525278.0
3227,2017,충청남도,배출원대분류 합계,33243487.0
3228,2017,충청남도,에너지산업 연소,1504083.0
3229,2017,충청남도,비산업 연소,75510.0
3230,2017,충청남도,제조업 연소,18370794.0
3231,2017,충청남도,생산공정,1314194.0
3232,2017,충청남도,도로이동오염원,754174.0
3233,2017,충청남도,비도로이동오염원,885221.0
3234,2017,충청남도,폐기물처리,18957.0
3235,2017,충청남도,기타 면오염원,18681.0
3236,2017,충청남도,비산먼지,8903050.0
3237,2017,충청남도,생물성 연소,1398822.0
3238,2017,전라북도,배출원대분류 합계,10264533.0
3239,2017,전라북도,에너지산업 연소,58640.0
3240,2017,전라북도,비산업 연소,72037.0
3241,2017,전라북도,제조업 연소,26613.0
3242,2017,전라북도,생산공정,48220.0
3243,2017,전라북도,도로이동오염원,528477.0
3244,2017,전라북도,비도로이동오염원,635240.0
3245,2017,전라북도,폐기물처리,21825.0
3246,2017,전라북도,기타 면오염원,12379.0
3247,2017,전라북도,비산먼지,7585963.0
3248,2017,전라북도,생물성 연소,1275139.0
3249,2017,전라남도,배출원대분류 합계,24592550.0
3250,2017,전라남도,에너지산업 연소,264583.0
3251,2017,전라남도,비산업 연소,127852.0
3252,2017,전라남도,제조업 연소,8768703.0
3253,2017,전라남도,생산공정,2467330.0
3254,2017,전라남도,도로이동오염원,523641.0
3255,2017,전라남도,비도로이동오염원,1524886.0
3256,2017,전라남도,폐기물처리,19045.0
3257,2017,전라남도,기타 면오염원,18546.0
3258,2017,전라남도,비산먼지,9518276.0
3259,2017,전라남도,생물성 연소,1359689.0
3260,2017,경상북도,배출원대분류 합계,40585956.0
3261,2017,경상북도,에너지산업 연소,24293.0
3262,2017,경상북도,비산업 연소,160461.0
3263,2017,경상북도,제조업 연소,23347987.0
3264,2017,경상북도,생산공정,1619298.0
3265,2017,경상북도,도로이동오염원,1116399.0
3266,2017,경상북도,비도로이동오염원,1022185.0
3267,2017,경상북도,폐기물처리,12587.0
3268,2017,경상북도,기타 면오염원,34009.0
3269,2017,경상북도,비산먼지,10132903.0
3270,2017,경상북도,생물성 연소,3115834.0
3271,2017,경상남도,배출원대분류 합계,12502770.0
3272,2017,경상남도,에너지산업 연소,816652.0
3273,2017,경상남도,비산업 연소,85660.0
3274,2017,경상남도,제조업 연소,512088.0
3275,2017,경상남도,생산공정,46432.0
3276,2017,경상남도,도로이동오염원,908185.0
3277,2017,경상남도,비도로이동오염원,764074.0
3278,2017,경상남도,폐기물처리,17799.0
3279,2017,경상남도,기타 면오염원,26170.0
3280,2017,경상남도,비산먼지,8138342.0
3281,2017,경상남도,생물성 연소,1187368.0
3282,2017,제주특별자치도,배출원대분류 합계,3469169.0
3283,2017,제주특별자치도,에너지산업 연소,33787.0
3284,2017,제주특별자치도,비산업 연소,20178.0
3285,2017,제주특별자치도,제조업 연소,543.0
3286,2017,제주특별자치도,생산공정,19.0
3287,2017,제주특별자치도,도로이동오염원,154656.0
3288,2017,제주특별자치도,비도로이동오염원,283455.0
3289,2017,제주특별자치도,폐기물처리,3259.0
3290,2017,제주특별자치도,기타 면오염원,4581.0
3291,2017,제주특별자치도,비산먼지,2791274.0
3292,2017,제주특별자치도,생물성 연소,177418.0
3293,2017,바다,배출원대분류 합계,3360531.0
3294,2017,바다,비도로이동오염원,3360531.0
3295,2018,전국,배출원대분류 합계,232993218.0
3296,2018,전국,에너지산업 연소,3975252.0
3297,2018,전국,비산업 연소,1268800.0
3298,2018,전국,제조업 연소,68314642.0
3299,2018,전국,생산공정,6758299.0
3300,2018,전국,도로이동오염원,8857671.0
3301,2018,전국,비도로이동오염원,17231989.0
3302,2018,전국,폐기물처리,245014.0
3303,2018,전국,기타 면오염원,355715.0
3304,2018,전국,비산먼지,112471878.0
3305,2018,전국,생물성 연소,13513958.0
3306,2018,서울특별시,배출원대분류 합계,15129997.0
3307,2018,서울특별시,에너지산업 연소,7729.0
3308,2018,서울특별시,비산업 연소,166529.0
3309,2018,서울특별시,제조업 연소,626.0
3310,2018,서울특별시,도로이동오염원,585472.0
3311,2018,서울특별시,비도로이동오염원,1648189.0
3312,2018,서울특별시,폐기물처리,8213.0
3313,2018,서울특별시,기타 면오염원,38891.0
3314,2018,서울특별시,비산먼지,12573062.0
3315,2018,서울특별시,생물성 연소,101288.0
3316,2018,부산광역시,배출원대분류 합계,6885594.0
3317,2018,부산광역시,에너지산업 연소,68998.0
3318,2018,부산광역시,비산업 연소,54193.0
3319,2018,부산광역시,제조업 연소,178207.0
3320,2018,부산광역시,생산공정,12405.0
3321,2018,부산광역시,도로이동오염원,291566.0
3322,2018,부산광역시,비도로이동오염원,1459113.0
3323,2018,부산광역시,폐기물처리,5891.0
3324,2018,부산광역시,기타 면오염원,22259.0
3325,2018,부산광역시,비산먼지,4719928.0
3326,2018,부산광역시,생물성 연소,73034.0
3327,2018,대구광역시,배출원대분류 합계,3911124.0
3328,2018,대구광역시,에너지산업 연소,36561.0
3329,2018,대구광역시,비산업 연소,45741.0
